"소재지(시군구)별(1)",소재지(시군구)별(2),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"소재지(시군구)별(1)",소재지(시군구)별(2),도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%)
"경기도",구리시,33292067,25476370,76.52,33292067,25136777,75.50,33292067,25136777,75.50,33292067,25136777,75.50
"경기도",안성시,155948886,139345419,89.35,156213560,138644904,88.75,155860500,138367372,88.78,155860500,138367372,88.78
"경기도",포천시,39013035,27158121,69.61,39013035,27158121,69.61,39212343,27178379,69.31,39212343,27159308,69.26
"경기도",의왕시,53991234,46191527,85.55,53990394,45818191,84.86,53991357,45819877,84.87,53991357,45819877,84.87
"경기도",하남시,93044652,78020343,83.85,93044652,78020343,83.85,93044654,78020343,83.85,93044678,75300878,80.93
"경기도",여주시,26093192,22321645,85.55,26093192,22321645,85.55,26436959,22079620,83.52,26436959,22079620,83.52
"경기도",양평군,51198870,47521993,92.82,51198870,47534281,92.84,51198870,47469357,92.72,51198870,47534281,92.84
"경기도",동두천시,33297990,25465247,76.48,33565811,25439773,75.79,33565811,25439773,75.79,33565219,25440331,75.79
"경기도",과천시,35853000,31115748,86.79,35853000,31110023,86.77,35853000,31110023,86.77,35853000,31115112,86.79
"경기도",가평군,81889445,75531823,92.24,81889445,75524987,92.23,81889445,75447073,92.13,81889445,75447073,92.13
"경기도",연천군,30445145,24429270,80.24,30445145,24429405,80.24,30445145,24429405,80.24,30445145,24429405,80.24
"강원특별자치도",소계,1028778399,794355604,77.21,1028522877,793902730,77.19,1029687366,794017929,77.11,1030004376,794197506,77.11
"강원특별자치도",춘천시,335305853,308086605,91.88,335305853,308086605,91.88,335305853,307955446,91.84,335305852,307889550,91.82
"강원특별자치도",원주시,88038796,53129677,60.35,88306314,53398586,60.47,88304463,53442706,60.52,88304465,53375133,60.44
"강원특별자치도",강릉시,84783347,53865829,63.53,84783347,53865829,63.53,84958649,53746927,63.26,84958649,53746927,63.26
"강원특별자치도",동해시,123901726,81750661,65.98,123901726,81750661,65.98,124014784,81863718,66.01,124014784,81863718,66.01
"강원특별자치도",태백시,66633000,55551348,83.37,66633000,55551348,83.37,66544336,55389802,83.24,66544336,55389802,83.24
"강원특별자치도",속초시,42065437,27344317,65.00,42065437,27344317,65.00,42065437,27311021,64.93,42065437,27311981,64.93
"강원특별자치도",삼척시,80405183,56599576,70.39,79882143,56229816,70.39,79882143,56229816,70.39,79882140,56229797,70.39
"강원특별자치도",홍천군,30715247,25236045,82.16,30715247,24932854,81.17,30715247,24916162,81.12,30715247,24916162,81.12
"강원특별자치도",횡성군,9918922,5792167,58.40,9918922,5802407,58.50,9918922,5802407,58.50,9918922,5802407,58.50
"강원특별자치도",영월군,26383940,21236258,80.49,26383940,21236258,80.49,26383940,21236258,80.49,26383940,21231358,80.47
"강원특별자치도",평창군,16680775,11394529,68.31,16680775,11394529,68.31,16680775,11394529,68.31,16680775,11394529,68.31
